iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
228,choose_parent,random,141,198,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.78057, -0.384286, -0.484442, 0.794527, 1.058385, -0.962298, -0.769032, 0.793198]","[2.838052, 0.665379, 1.188233, 1.093397, -0.664743, -0.695825, 1.915515, 0.549796]","[1.633181, 0.861447, 1.708786, 1.891802, -2.630905, -0.078576, 2.38971, -0.298249]"
228,choose_parent,random,153,198,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[2.838052, 0.665379, 1.188233, 1.093397, -0.664743, -0.695825, 1.915515, 0.549796]","[1.633181, 0.861447, 1.708786, 1.891802, -2.630905, -0.078576, 2.38971, -0.298249]"
228,choose_parent,random,175,198,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[2.838052, 0.665379, 1.188233, 1.093397, -0.664743, -0.695825, 1.915515, 0.549796]","[1.633181, 0.861447, 1.708786, 1.891802, -2.630905, -0.078576, 2.38971, -0.298249]"
228,choose_parent,random,185,198,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.437966, -0.493656, 0.109129, 1.105623, 1.291636, -0.943165, -0.709921, 1.385657]","[2.838052, 0.665379, 1.188233, 1.093397, -0.664743, -0.695825, 1.915515, 0.549796]","[1.633181, 0.861447, 1.708786, 1.891802, -2.630905, -0.078576, 2.38971, -0.298249]"
228,add_node,random,101,199,True,False,,best_parent=0,0.3210502921846034,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.838052, 0.665379, 1.188233, 1.093397, -0.664743, -0.695825, 1.915515, 0.549796]","[1.633181, 0.861447, 1.708786, 1.891802, -2.630905, -0.078576, 2.38971, -0.298249]"
229,choose_parent,random,1,199,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[5.734877, -0.461192, -0.997407, 1.529188, -0.978492, 0.072721, -0.129541, 0.757927]","[7.379837, -0.742349, 0.133047, 2.244907, -0.812168, 1.736699, 0.067119, 2.253143]"
229,choose_parent,random,138,199,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.045868, -0.182332, 1.23587, 0.754154, 1.09618, 0.88551, 0.417461, -0.801022]","[5.734877, -0.461192, -0.997407, 1.529188, -0.978492, 0.072721, -0.129541, 0.757927]","[7.379837, -0.742349, 0.133047, 2.244907, -0.812168, 1.736699, 0.067119, 2.253143]"
229,choose_parent,random,157,199,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.809816, -0.253137, 1.072729, 0.930721, 1.292635, 1.001606, 0.632825, -0.693695]","[5.734877, -0.461192, -0.997407, 1.529188, -0.978492, 0.072721, -0.129541, 0.757927]","[7.379837, -0.742349, 0.133047, 2.244907, -0.812168, 1.736699, 0.067119, 2.253143]"
229,add_node,random,152,200,True,False,,best_parent=0,0.8830132156567339,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.734877, -0.461192, -0.997407, 1.529188, -0.978492, 0.072721, -0.129541, 0.757927]","[7.379837, -0.742349, 0.133047, 2.244907, -0.812168, 1.736699, 0.067119, 2.253143]"
230,add_node,random,174,201,True,False,,best_parent=0,0.5275575318487216,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.204917, 0.641353, -0.706766, -0.520839, -1.275427, -0.65477, 0.471717, 1.108638]","[5.779391, 0.573774, -2.053313, -1.198344, -2.197885, 1.180196, 1.896804, 1.100784]"
231,choose_parent,random,1,201,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[5.994767, 0.186889, -0.492335, 0.193721, 1.360369, -1.273165, -1.132374, 1.144774]","[7.333066, 0.772574, -1.472877, -0.043396, 0.729792, -1.14083, -2.306418, 0.926162]"
231,choose_parent,random,138,201,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.045868, -0.182332, 1.23587, 0.754154, 1.09618, 0.88551, 0.417461, -0.801022]","[5.994767, 0.186889, -0.492335, 0.193721, 1.360369, -1.273165, -1.132374, 1.144774]","[7.333066, 0.772574, -1.472877, -0.043396, 0.729792, -1.14083, -2.306418, 0.926162]"
231,choose_parent,random,157,201,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.809816, -0.253137, 1.072729, 0.930721, 1.292635, 1.001606, 0.632825, -0.693695]","[5.994767, 0.186889, -0.492335, 0.193721, 1.360369, -1.273165, -1.132374, 1.144774]","[7.333066, 0.772574, -1.472877, -0.043396, 0.729792, -1.14083, -2.306418, 0.926162]"
231,add_node,random,148,202,True,False,,best_parent=0,0.8363784443534992,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.994767, 0.186889, -0.492335, 0.193721, 1.360369, -1.273165, -1.132374, 1.144774]","[7.333066, 0.772574, -1.472877, -0.043396, 0.729792, -1.14083, -2.306418, 0.926162]"
232,choose_parent,random,153,202,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[2.149183, 0.074215, 0.64699, -0.561414, -0.723817, 0.369295, 1.924632, 0.368898]","[0.753085, -0.421316, 1.475603, -0.253833, -2.675066, -1.877026, 2.303985, 1.326668]"
232,choose_parent,random,164,202,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[2.149183, 0.074215, 0.64699, -0.561414, -0.723817, 0.369295, 1.924632, 0.368898]","[0.753085, -0.421316, 1.475603, -0.253833, -2.675066, -1.877026, 2.303985, 1.326668]"
232,choose_parent,random,185,202,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.437966, -0.493656, 0.109129, 1.105623, 1.291636, -0.943165, -0.709921, 1.385657]","[2.149183, 0.074215, 0.64699, -0.561414, -0.723817, 0.369295, 1.924632, 0.368898]","[0.753085, -0.421316, 1.475603, -0.253833, -2.675066, -1.877026, 2.303985, 1.326668]"
232,add_node,random,160,203,True,False,,best_parent=0,0.4294962852811516,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.149183, 0.074215, 0.64699, -0.561414, -0.723817, 0.369295, 1.924632, 0.368898]","[0.753085, -0.421316, 1.475603, -0.253833, -2.675066, -1.877026, 2.303985, 1.326668]"
233,add_node,random,188,204,True,False,,best_parent=0,0.6520714120094399,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.39319, 0.264399, 1.618212, -0.862251, -0.228153, 1.109708, -0.113032, 0.233524]","[3.392542, -0.317601, 2.82263, -1.968057, 0.397931, 1.173816, 0.162321, 2.061059]"
234,add_node,random,187,205,True,False,,best_parent=0,0.9441408900810415,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.796225, -0.389751, 0.133173, -0.720171, 1.816268, -0.709699, -1.605314, 1.288154]","[2.743961, -0.270883, 1.452055, -0.91481, 2.804709, -1.433826, -2.374862, 1.671559]"
235,choose_parent,random,1,205,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
235,choose_parent,random,73,205,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.587476, -0.234567, -0.590028, 0.755634, 0.678541, -1.125277, 0.017303, -0.269618]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
235,choose_parent,random,74,205,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
235,choose_parent,random,79,205,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
235,choose_parent,random,141,205,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.78057, -0.384286, -0.484442, 0.794527, 1.058385, -0.962298, -0.769032, 0.793198]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
235,add_node,random,138,206,True,False,,best_parent=0,0.7142862019979334,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.133613, -0.244468, 1.398018, 0.430856, 1.219767, 1.067025, 0.342158, -0.9584]","[5.05958, -0.900183, 3.109167, -2.980902, 2.523984, 2.982558, -0.452514, -2.619207]"
236,add_node,random,179,207,True,False,,best_parent=0,0.8457273231221606,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.513835, -0.465842, 0.229485, -1.404908, -0.179276, -0.969567, -0.2469, -0.251027]","[7.278926, -0.828445, 2.509216, -2.834761, -1.576869, -2.369023, 0.864079, 2.333581]"
237,choose_parent,random,164,207,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[4.136994, 0.27135, 1.089341, -1.075403, -0.842426, 1.518399, -0.293947, -0.525811]","[3.612202, 0.26988, 0.051438, -2.78975, -0.80283, 2.745593, -1.056122, -0.874377]"
237,add_node,random,161,208,True,False,,best_parent=0,0.6765523630332496,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.136994, 0.27135, 1.089341, -1.075403, -0.842426, 1.518399, -0.293947, -0.525811]","[3.612202, 0.26988, 0.051438, -2.78975, -0.80283, 2.745593, -1.056122, -0.874377]"
238,add_node,random,89,209,True,False,,best_parent=0,0.8698784535600532,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.185577, -0.249166, -0.94626, -0.093084, 1.295168, -0.866959, -1.213994, 0.457073]","[5.413181, -0.15225, -2.002637, -0.046983, 1.446268, -0.56592, -1.609821, -0.567579]"
239,add_node,random,154,210,True,False,,best_parent=0,0.904022863677033,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.128102, -0.28006, 0.162256, -0.493026, 1.602304, -1.255461, -1.667331, 0.329228]","[4.323622, 0.009694, 1.907524, -1.10734, 2.834564, -2.955855, -2.937665, -1.540927]"
240,choose_parent,random,157,210,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.809816, -0.253137, 1.072729, 0.930721, 1.292635, 1.001606, 0.632825, -0.693695]","[5.213641, -0.267235, -0.715299, 0.399978, 0.804701, -0.223024, 0.904484, -1.397659]","[7.45136, -0.387955, -2.379362, 2.685934, 2.670476, 1.449769, 2.290804, -2.104679]"
240,add_node,random,88,211,True,False,,best_parent=0,0.6979482386760097,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.213641, -0.267235, -0.715299, 0.399978, 0.804701, -0.223024, 0.904484, -1.397659]","[7.45136, -0.387955, -2.379362, 2.685934, 2.670476, 1.449769, 2.290804, -2.104679]"
241,add_node,random,149,212,True,False,,best_parent=0,0.739736310570118,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.031563, -0.416918, -1.360522, 0.145712, -0.654469, -1.23887, 1.434634, -1.6015]","[0.999642, -0.887283, -2.2422, 1.482978, -1.25902, -1.856329, 2.859868, -1.496915]"
242,choose_parent,random,153,212,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,choose_parent,random,164,212,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,choose_parent,random,175,212,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,choose_parent,random,185,212,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.437966, -0.493656, 0.109129, 1.105623, 1.291636, -0.943165, -0.709921, 1.385657]","[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,add_node,random,12,213,True,False,,best_parent=0,0.11785629083460455,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,rewire,random,164,213,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",rewire_edge_collision,,"[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
242,rewire,random,185,213,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",rewire_edge_collision,,"[2.251351, 0.608408, -0.10131, 0.313027, 0.129721, -0.547951, 2.220758, -0.2708]","[5.437966, -0.493656, 0.109129, 1.105623, 1.291636, -0.943165, -0.709921, 1.385657]","[2.161969, 0.535415, 0.500694, 0.2278, 0.252491, -1.283171, 2.05189, -0.876326]"
243,choose_parent,random,153,213,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[4.935727, -0.367083, 1.029778, 0.970849, -0.672563, -0.124885, 1.205257, -1.82439]","[6.13954, -0.89426, 2.969867, 0.154284, -0.820697, 2.333054, 2.188714, -2.922141]"
243,choose_parent,random,164,213,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[4.935727, -0.367083, 1.029778, 0.970849, -0.672563, -0.124885, 1.205257, -1.82439]","[6.13954, -0.89426, 2.969867, 0.154284, -0.820697, 2.333054, 2.188714, -2.922141]"
243,choose_parent,random,175,213,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.935727, -0.367083, 1.029778, 0.970849, -0.672563, -0.124885, 1.205257, -1.82439]","[6.13954, -0.89426, 2.969867, 0.154284, -0.820697, 2.333054, 2.188714, -2.922141]"
243,add_node,random,144,214,True,False,,best_parent=0,0.7537117687604756,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.935727, -0.367083, 1.029778, 0.970849, -0.672563, -0.124885, 1.205257, -1.82439]","[6.13954, -0.89426, 2.969867, 0.154284, -0.820697, 2.333054, 2.188714, -2.922141]"
244,choose_parent,random,164,214,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[1.992542, -0.009566, 0.28995, -0.56444, -0.658132, 0.37182, 1.970274, 0.552753]","[0.954036, -0.565024, -2.077187, -0.584496, -0.222654, 0.388555, 2.272871, 1.771689]"
244,choose_parent,random,185,214,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.437966, -0.493656, 0.109129, 1.105623, 1.291636, -0.943165, -0.709921, 1.385657]","[1.992542, -0.009566, 0.28995, -0.56444, -0.658132, 0.37182, 1.970274, 0.552753]","[0.954036, -0.565024, -2.077187, -0.584496, -0.222654, 0.388555, 2.272871, 1.771689]"
244,add_node,random,202,215,True,False,,best_parent=0,0.4537560026934271,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[1.992542, -0.009566, 0.28995, -0.56444, -0.658132, 0.37182, 1.970274, 0.552753]","[0.954036, -0.565024, -2.077187, -0.584496, -0.222654, 0.388555, 2.272871, 1.771689]"
245,choose_parent,random,153,215,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[3.1372, -0.175611, 0.728336, 0.524772, -0.551462, 0.818477, 0.636304, -0.804501]","[1.740325, -0.668769, 1.950748, -1.537111, -1.062507, 1.516084, 0.40852, -1.449995]"
245,choose_parent,random,164,215,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[3.1372, -0.175611, 0.728336, 0.524772, -0.551462, 0.818477, 0.636304, -0.804501]","[1.740325, -0.668769, 1.950748, -1.537111, -1.062507, 1.516084, 0.40852, -1.449995]"
245,add_node,random,155,216,True,False,,best_parent=0,0.5831499989078994,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.1372, -0.175611, 0.728336, 0.524772, -0.551462, 0.818477, 0.636304, -0.804501]","[1.740325, -0.668769, 1.950748, -1.537111, -1.062507, 1.516084, 0.40852, -1.449995]"
246,add_node,random,197,217,True,False,,best_parent=0,0.8271558174252531,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.518415, -0.419126, -1.165798, -1.340009, -0.82798, -0.157209, -0.64583, -0.317961]","[1.364759, -0.194796, -1.811628, -2.316069, -1.657039, 0.473347, -0.876584, -0.685853]"
247,choose_parent,random,1,217,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[5.859888, 0.085078, 0.014729, -0.061459, 1.620178, -1.299337, -0.757543, 1.129122]","[6.775219, 0.1383, 2.658598, -2.48947, 2.782309, -1.313028, 0.522038, 0.673636]"
247,add_node,random,148,218,True,False,,best_parent=0,0.8210375480260692,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.859888, 0.085078, 0.014729, -0.061459, 1.620178, -1.299337, -0.757543, 1.129122]","[6.775219, 0.1383, 2.658598, -2.48947, 2.782309, -1.313028, 0.522038, 0.673636]"
248,extend,goal_bias,77,218,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
249,extend,goal_bias,77,218,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
250,choose_parent,random,1,218,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[6.002127, -0.37511, -0.935296, 1.637609, -1.230589, 0.275846, -0.012712, 0.74626]","[7.814296, 0.208594, -0.514135, 2.372785, -2.940011, 1.653199, 0.779484, 0.667151]"
250,choose_parent,random,138,218,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.045868, -0.182332, 1.23587, 0.754154, 1.09618, 0.88551, 0.417461, -0.801022]","[6.002127, -0.37511, -0.935296, 1.637609, -1.230589, 0.275846, -0.012712, 0.74626]","[7.814296, 0.208594, -0.514135, 2.372785, -2.940011, 1.653199, 0.779484, 0.667151]"
250,choose_parent,random,157,218,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.809816, -0.253137, 1.072729, 0.930721, 1.292635, 1.001606, 0.632825, -0.693695]","[6.002127, -0.37511, -0.935296, 1.637609, -1.230589, 0.275846, -0.012712, 0.74626]","[7.814296, 0.208594, -0.514135, 2.372785, -2.940011, 1.653199, 0.779484, 0.667151]"
250,add_node,random,199,219,True,False,,best_parent=0,0.8763065534786766,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[6.002127, -0.37511, -0.935296, 1.637609, -1.230589, 0.275846, -0.012712, 0.74626]","[7.814296, 0.208594, -0.514135, 2.372785, -2.940011, 1.653199, 0.779484, 0.667151]"
251,add_node,random,194,220,True,False,,best_parent=0,0.8044232639277493,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.864747, -0.481939, -0.8099, -0.705473, 0.38897, 0.300397, 1.195102, -0.392695]","[7.365321, -0.734589, -0.205656, -0.958129, 2.111561, 1.136338, 2.796598, 1.596093]"
252,choose_parent,random,0,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,1,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,2,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.678403, 0.623612, -0.014999, 0.512511, 0.120051, 0.433955, 1.763576, -0.146717]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,6,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.680083, 0.579043, 0.297005, 0.835686, -0.27229, 0.185187, 1.146965, -0.455591]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,7,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.624299, 0.563317, 0.00049, 0.849759, -0.135368, -0.029077, 0.89297, -0.280345]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,11,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.744462, 0.578889, 0.5149, 0.924061, -0.358305, 0.338257, 0.821053, -0.695279]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,48,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.653194, -0.156752, -0.530918, 0.248916, 0.245557, -0.580946, 0.426422, -0.592981]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
252,choose_parent,random,53,220,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.293351, -0.214907, -0.653851, 0.361997, 0.330281, -0.759562, 0.162829, -0.565211]","[4.815774, -0.499256, 0.322191, 0.940238, 0.780502, -0.95086, -0.378667, 1.267259]","[2.138563, -0.849614, 1.068973, 0.979472, -0.824884, -1.153402, 0.065167, 1.742615]"
